time(s),joint1(rad),joint2(rad),joint3(rad),joint4(rad),joint5(rad),joint6(rad)
4.23100000,0.88730000,0.38490000,-1.22100000,-1.62400000,0.63120000,-0.70550000
4.23100000,0.88730000,0.38490000,-1.22100000,-1.62400000,0.63120000,-0.70550000
4.27300000,0.88730000,0.38490000,-1.22100000,-1.62400000,0.63120000,-0.70550000
4.27300000,0.88730000,0.38490000,-1.22100000,-1.62400000,0.63120000,-0.70550000
4.27300000,0.88730000,0.38490000,-1.22100000,-1.62400000,0.63120000,-0.70550000
4.30300000,0.88730000,0.38490000,-1.22100000,-1.62400000,0.63120000,-0.70550000
4.30300000,0.88730000,0.38490000,-1.22100000,-1.62400000,0.63120000,-0.70550000
4.30300000,0.88730000,0.38490000,-1.22100000,-1.62400000,0.63120000,-0.70550000
4.30300000,0.88730000,0.38490000,-1.22100000,-1.62400000,0.63120000,-0.70550000
4.30300000,0.88730000,0.38490000,-1.22100000,-1.62400000,0.63120000,-0.70550000
4.30300000,0.88730000,0.38490000,-1.22100000,-1.62400000,0.63120000,-0.70550000
4.30300000,0.88730000,0.38490000,-1.22100000,-1.62400000,0.63120000,-0.70550000
4.33300000,0.88730000,0.38490000,-1.22100000,-1.62400000,0.63120000,-0.70550000
4.33300000,0.88730000,0.38490000,-1.22100000,-1.62400000,0.63120000,-0.70550000
4.33300000,0.88730000,0.38490000,-1.22100000,-1.62400000,0.63120000,-0.70550000
4.37100000,0.88730000,0.38490000,-1.22100000,-1.62400000,0.63120000,-0.70550000
4.37100000,0.88730000,0.38490000,-1.22100000,-1.62400000,0.63120000,-0.70550000
4.37100000,0.88730000,0.38490000,-1.22100000,-1.62400000,0.63120000,-0.70550000
4.37100000,0.88730000,0.38490000,-1.22100000,-1.62400000,0.63120000,-0.70550000
4.37100000,0.88730000,0.38490000,-1.22100000,-1.62400000,0.63120000,-0.70550000
4.37100000,0.88730000,0.38490000,-1.22100000,-1.62400000,0.63120000,-0.70550000
4.37100000,0.88730000,0.38490000,-1.22100000,-1.62400000,0.63120000,-0.70550000
4.37100000,0.88730000,0.38490000,-1.22100000,-1.62400000,0.63120000,-0.70550000
4.37100000,0.88730000,0.38490000,-1.22100000,-1.62400000,0.63120000,-0.70550000
4.40100000,0.88730000,0.38490000,-1.22100000,-1.62400000,0.63120000,-0.70550000
4.40100000,0.88730000,0.38490000,-1.22100000,-1.62400000,0.63120000,-0.70550000
4.43100000,0.88730000,0.38490000,-1.22100000,-1.62400000,0.63120000,-0.70550000
4.43100000,0.88730000,0.38490000,-1.22100000,-1.62400000,0.63120000,-0.70550000
4.46800000,0.88730000,0.38490000,-1.22100000,-1.62400000,0.63120000,-0.70550000
4.46800000,0.88730000,0.38490000,-1.22100000,-1.62400000,0.63120000,-0.70550000
4.46800000,0.88730000,0.38490000,-1.22100000,-1.62400000,0.63120000,-0.70550000
4.46800000,0.88730000,0.38490000,-1.22100000,-1.62400000,0.63120000,-0.70550000
4.46800000,0.88730000,0.38490000,-1.22100000,-1.62400000,0.63120000,-0.70550000
4.46800000,0.88730000,0.38490000,-1.22100000,-1.62400000,0.63120000,-0.70550000
4.46800000,0.88730000,0.38490000,-1.22100000,-1.62400000,0.63120000,-0.70550000
4.46800000,0.88730000,0.38490000,-1.22100000,-1.62400000,0.63120000,-0.70550000
4.46800000,0.88730000,0.38490000,-1.22100000,-1.62400000,0.63120000,-0.70550000
4.46800000,0.88730000,0.38490000,-1.22100000,-1.62400000,0.63120000,-0.70550000
4.46800000,0.88730000,0.38490000,-1.22100000,-1.62400000,0.63120000,-0.70550000
4.46800000,0.88730000,0.38490000,-1.22100000,-1.62400000,0.63120000,-0.70550000
4.46800000,0.88730000,0.38490000,-1.22100000,-1.62400000,0.63120000,-0.70550000
4.49800000,0.88730000,0.38490000,-1.22100000,-1.62400000,0.63120000,-0.70550000
4.49800000,0.88730000,0.38490000,-1.22100000,-1.62400000,0.63120000,-0.70550000
4.49800000,0.88730000,0.38490000,-1.22100000,-1.62400000,0.63120000,-0.70550000
4.49800000,0.88730000,0.38490000,-1.22100000,-1.62400000,0.63120000,-0.70550000
4.49800000,0.88730000,0.38490000,-1.22100000,-1.62400000,0.63120000,-0.70550000
4.49800000,0.88730000,0.38490000,-1.22100000,-1.62400000,0.63120000,-0.70550000
4.49800000,0.88730000,0.38490000,-1.22100000,-1.62400000,0.63120000,-0.70550000
4.49800000,0.88730000,0.38490000,-1.22100000,-1.62400000,0.63120000,-0.70550000
4.52800000,0.88730000,0.38490000,-1.22100000,-1.62400000,0.63120000,-0.70550000
4.52800000,0.88730000,0.38490000,-1.22100000,-1.62400000,0.63120000,-0.70550000
4.55800000,0.88730000,0.38490000,-1.22100000,-1.62400000,0.63120000,-0.70550000
4.55800000,0.88730000,0.38490000,-1.22100000,-1.62400000,0.63120000,-0.70550000
4.55800000,0.88730000,0.38490000,-1.22100000,-1.62400000,0.63120000,-0.70550000
4.55800000,0.88730000,0.38490000,-1.22100000,-1.62400000,0.63120000,-0.70550000
4.55800000,0.88730000,0.38490000,-1.22100000,-1.62400000,0.63120000,-0.70550000
4.58800000,0.88730000,0.38490000,-1.22100000,-1.62400000,0.63120000,-0.70550000
4.58800000,0.88730000,0.38490000,-1.22100000,-1.62400000,0.63120000,-0.70550000
4.58800000,0.88730000,0.38490000,-1.22100000,-1.62400000,0.63120000,-0.70550000
4.58800000,0.88730000,0.38490000,-1.22100000,-1.62400000,0.63120000,-0.70550000
4.61800000,0.88730000,0.38490000,-1.22100000,-1.62400000,0.63120000,-0.70550000
4.61800000,0.88730000,0.38490000,-1.22100000,-1.62400000,0.63120000,-0.70550000
4.61800000,0.88730000,0.38490000,-1.22100000,-1.62400000,0.63120000,-0.70550000
4.61800000,0.88730000,0.38490000,-1.22100000,-1.62400000,0.63120000,-0.70550000
4.61800000,0.88730000,0.38490000,-1.22100000,-1.62400000,0.63120000,-0.70550000
4.61800000,0.88730000,0.38490000,-1.22100000,-1.62400000,0.63120000,-0.70550000
4.61800000,0.88730000,0.38490000,-1.22100000,-1.62400000,0.63120000,-0.70550000
4.61800000,0.88730000,0.38490000,-1.22100000,-1.62400000,0.63120000,-0.70550000
4.61800000,0.88730000,0.38490000,-1.22100000,-1.62400000,0.63120000,-0.70550000
4.61800000,0.88730000,0.38490000,-1.22100000,-1.62400000,0.63120000,-0.70550000
4.61800000,0.88730000,0.38490000,-1.22100000,-1.62400000,0.63120000,-0.70550000
4.64800000,0.88730000,0.38490000,-1.22100000,-1.62400000,0.63120000,-0.70550000
4.64800000,0.88730000,0.38490000,-1.22100000,-1.62400000,0.63120000,-0.70550000
4.64800000,0.88730000,0.38490000,-1.22100000,-1.62400000,0.63120000,-0.70550000
4.64800000,0.88730000,0.38490000,-1.22100000,-1.62400000,0.63120000,-0.70550000
4.64800000,0.88730000,0.38490000,-1.22100000,-1.62400000,0.63120000,-0.70550000
4.67800000,0.88730000,0.38490000,-1.22100000,-1.62400000,0.63120000,-0.70550000
4.67800000,0.88730000,0.38490000,-1.22100000,-1.62400000,0.63120000,-0.70550000
4.71200000,0.88730000,0.38490000,-1.22100000,-1.62400000,0.63120000,-0.70550000
4.71200000,0.88730000,0.38490000,-1.22100000,-1.62400000,0.63120000,-0.70550000
4.71200000,0.88730000,0.38490000,-1.22100000,-1.62400000,0.63120000,-0.70550000
4.71200000,0.88730000,0.38490000,-1.22100000,-1.62400000,0.63120000,-0.70550000
4.71200000,0.88730000,0.38490000,-1.22100000,-1.62400000,0.63120000,-0.70550000
4.71200000,0.88730000,0.38490000,-1.22100000,-1.62400000,0.63120000,-0.70550000
4.71200000,0.88730000,0.38490000,-1.22100000,-1.62400000,0.63120000,-0.70550000
4.71200000,0.88730000,0.38490000,-1.22100000,-1.62400000,0.63120000,-0.70550000
4.71200000,0.88730000,0.38490000,-1.22100000,-1.62400000,0.63120000,-0.70550000
4.71200000,0.88730000,0.38490000,-1.22100000,-1.62400000,0.63120000,-0.70550000
4.71200000,0.88730000,0.38490000,-1.22100000,-1.62400000,0.63120000,-0.70550000
4.71200000,0.88730000,0.38490000,-1.22100000,-1.62400000,0.63120000,-0.70550000
4.71200000,0.88730000,0.38490000,-1.22100000,-1.62400000,0.63120000,-0.70550000
4.71200000,0.88730000,0.38490000,-1.22100000,-1.62400000,0.63120000,-0.70550000
4.74200000,0.88730000,0.38490000,-1.22100000,-1.62400000,0.63120000,-0.70550000
4.74200000,0.88730000,0.38490000,-1.22100000,-1.62400000,0.63120000,-0.70550000
4.79200000,0.88730000,0.38490000,-1.22100000,-1.62400000,0.63120000,-0.70550000
4.79200000,0.88730000,0.38490000,-1.22100000,-1.62400000,0.63120000,-0.70550000
4.79200000,0.88730000,0.38490000,-1.22100000,-1.62400000,0.63120000,-0.70550000
4.79200000,0.88730000,0.38490000,-1.22100000,-1.62400000,0.63120000,-0.70550000
4.79200000,0.88730000,0.38490000,-1.22100000,-1.62400000,0.63120000,-0.70550000
4.79200000,0.88730000,0.38490000,-1.22100000,-1.62400000,0.63120000,-0.70550000
4.79200000,0.88730000,0.38490000,-1.22100000,-1.62400000,0.63120000,-0.70550000
4.79200000,0.88730000,0.38490000,-1.22100000,-1.62400000,0.63120000,-0.70550000
4.79200000,0.88730000,0.38490000,-1.22100000,-1.62400000,0.63120000,-0.70550000
4.79200000,0.88730000,0.38490000,-1.22100000,-1.62400000,0.63120000,-0.70550000
4.79200000,0.88730000,0.38490000,-1.22100000,-1.62400000,0.63120000,-0.70550000
4.79200000,0.88730000,0.38490000,-1.22100000,-1.62400000,0.63120000,-0.70550000
4.79200000,0.88730000,0.38490000,-1.22100000,-1.62400000,0.63120000,-0.70550000
